timestamp,systolic_blood_pressure,diastolic_blood_pressure,pulse_rate
2024-07-03 14:18:23,93,75,265
2024-07-03 14:18:24,93,75,265
2024-07-03 14:18:25,93,75,265
2024-07-03 14:18:26,94,75,265
2024-07-03 14:18:27,93,75,265
2024-07-03 14:18:28,93,75,265
2024-07-03 14:18:29,93,74,265
2024-07-03 14:18:30,93,74,265
2024-07-03 14:18:31,93,74,265
2024-07-03 14:18:32,93,74,265
2024-07-03 14:18:33,93,74,265
2024-07-03 14:18:34,93,74,265
2024-07-03 14:18:35,93,74,265
2024-07-03 14:18:36,93,74,265
2024-07-03 14:18:37,93,73,265
2024-07-03 14:18:38,93,74,265
2024-07-03 14:18:39,93,74,265
2024-07-03 14:18:40,93,74,265
2024-07-03 14:18:41,93,73,265
2024-07-03 14:18:42,92,73,265
2024-07-03 14:18:43,93,74,265
2024-07-03 14:18:44,93,74,265
2024-07-03 14:18:45,92,74,265
2024-07-03 14:18:46,93,74,265
2024-07-03 14:18:47,93,74,265
2024-07-03 14:18:48,93,74,265
2024-07-03 14:18:49,92,74,265
2024-07-03 14:18:50,92,73,265
2024-07-03 14:18:51,92,73,265
2024-07-03 14:18:52,92,73,265
2024-07-03 14:18:53,92,73,265
2024-07-03 14:18:54,92,73,265
2024-07-03 14:18:55,92,73,265
2024-07-03 14:18:56,92,73,265
2024-07-03 14:18:57,91,73,265
2024-07-03 14:18:58,91,73,265
2024-07-03 14:18:59,91,72,265
2024-07-03 14:19:00,92,72,265
2024-07-03 14:19:01,91,73,265
2024-07-03 14:19:02,91,72,268
2024-07-03 14:19:03,91,72,265
2024-07-03 14:19:04,91,72,265
2024-07-03 14:19:05,91,72,265
2024-07-03 14:19:06,92,73,265
2024-07-03 14:19:07,92,72,265
2024-07-03 14:19:08,92,73,265
2024-07-03 14:19:09,92,73,265
2024-07-03 14:19:10,92,74,265
2024-07-03 14:19:11,93,74,265
2024-07-03 14:19:12,93,74,268
2024-07-03 14:19:13,93,74,265
2024-07-03 14:19:14,93,74,265
2024-07-03 14:19:15,93,74,265
2024-07-03 14:19:16,93,75,265
2024-07-03 14:19:17,93,75,265
2024-07-03 14:19:18,93,75,265
2024-07-03 14:19:19,94,75,268
2024-07-03 14:19:20,93,74,268
2024-07-03 14:19:21,93,75,265
2024-07-03 14:19:22,94,75,265
2024-07-03 14:19:23,93,74,268
2024-07-03 14:19:24,94,75,269
2024-07-03 14:19:25,94,75,269
2024-07-03 14:19:26,93,74,268
2024-07-03 14:19:27,93,75,269
2024-07-03 14:19:28,93,74,268
2024-07-03 14:19:29,94,75,269
2024-07-03 14:19:30,94,75,269
2024-07-03 14:19:31,94,75,268
2024-07-03 14:19:32,94,75,269
2024-07-03 14:19:33,93,74,269
2024-07-03 14:19:34,93,74,268
2024-07-03 14:19:35,93,74,268
2024-07-03 14:19:36,92,74,268
2024-07-03 14:19:37,92,73,268
2024-07-03 14:19:38,92,73,269
2024-07-03 14:19:39,92,73,269
2024-07-03 14:19:40,92,73,265
2024-07-03 14:19:41,92,73,268
2024-07-03 14:19:42,91,73,268
2024-07-03 14:19:43,91,73,268
2024-07-03 14:19:44,91,72,268
2024-07-03 14:19:45,91,73,268
2024-07-03 14:19:46,91,73,268
2024-07-03 14:19:47,92,73,269
2024-07-03 14:19:48,92,73,269
2024-07-03 14:19:49,92,73,269
2024-07-03 14:19:50,92,73,268
2024-07-03 14:19:51,92,73,269
2024-07-03 14:19:52,91,73,272
2024-07-03 14:19:53,92,73,269
2024-07-03 14:19:54,92,73,268
2024-07-03 14:19:55,92,73,268
2024-07-03 14:19:56,92,73,268
2024-07-03 14:19:57,91,73,268
2024-07-03 14:19:58,92,73,268
2024-07-03 14:19:59,91,73,265
2024-07-03 14:20:00,92,73,265
2024-07-03 14:20:01,92,74,268
2024-07-03 14:20:02,92,74,272
2024-07-03 14:20:03,92,74,272
2024-07-03 14:20:04,93,74,272
2024-07-03 14:20:05,93,74,272
2024-07-03 14:20:06,93,75,272
2024-07-03 14:20:07,93,74,269
2024-07-03 14:20:08,93,74,269
2024-07-03 14:20:09,93,75,269
2024-07-03 14:20:10,93,75,269
2024-07-03 14:20:11,93,75,269
2024-07-03 14:20:12,93,74,272
2024-07-03 14:20:13,93,74,269
2024-07-03 14:20:14,93,74,269
2024-07-03 14:20:15,92,73,269
2024-07-03 14:20:16,93,74,269
2024-07-03 14:20:17,93,74,272
2024-07-03 14:20:18,93,74,268
2024-07-03 14:20:19,93,74,269
2024-07-03 14:20:20,93,75,269
2024-07-03 14:20:21,93,75,269
2024-07-03 14:20:22,93,74,269
2024-07-03 14:20:23,93,74,269
2024-07-03 14:20:24,93,74,269
2024-07-03 14:20:25,93,75,269
2024-07-03 14:20:26,93,74,269
2024-07-03 14:20:27,93,74,272
2024-07-03 14:20:28,93,74,272
2024-07-03 14:20:29,93,74,272
2024-07-03 14:20:30,93,74,269
2024-07-03 14:20:31,93,73,269
2024-07-03 14:20:32,93,74,269
2024-07-03 14:20:33,93,74,269
2024-07-03 14:20:34,92,73,269
2024-07-03 14:20:35,92,73,269
2024-07-03 14:20:36,92,73,269
2024-07-03 14:20:37,92,73,269
2024-07-03 14:20:38,92,73,272
2024-07-03 14:20:39,92,72,269
2024-07-03 14:20:40,92,72,269
2024-07-03 14:20:41,92,72,269
2024-07-03 14:20:42,92,73,269
2024-07-03 14:20:43,91,73,269
2024-07-03 14:20:44,92,73,269
2024-07-03 14:20:45,92,73,269
2024-07-03 14:20:46,93,73,269
2024-07-03 14:20:47,93,74,269
2024-07-03 14:20:48,92,73,272
2024-07-03 14:20:49,92,73,274
2024-07-03 14:20:50,92,73,272
2024-07-03 14:20:51,92,73,272
2024-07-03 14:20:52,92,74,272
2024-07-03 14:20:53,92,74,272
2024-07-03 14:20:54,93,74,274
2024-07-03 14:20:55,93,74,274
2024-07-03 14:20:56,93,74,272
2024-07-03 14:20:57,93,74,274
2024-07-03 14:20:58,93,73,274
2024-07-03 14:20:59,93,74,272
2024-07-03 14:21:00,93,74,272
2024-07-03 14:21:01,92,73,272
2024-07-03 14:21:02,92,73,269
2024-07-03 14:21:03,92,73,269
2024-07-03 14:21:04,92,73,272
2024-07-03 14:21:05,92,72,272
2024-07-03 14:21:06,91,73,272
2024-07-03 14:21:07,92,73,272
2024-07-03 14:21:08,92,72,274
2024-07-03 14:21:09,91,72,272
2024-07-03 14:21:10,92,73,269
2024-07-03 14:21:11,92,73,272
2024-07-03 14:21:12,91,72,272
2024-07-03 14:21:13,91,72,272
2024-07-03 14:21:14,91,72,269
2024-07-03 14:21:15,91,72,272
2024-07-03 14:21:16,92,72,272
2024-07-03 14:21:17,91,72,272
2024-07-03 14:21:18,91,71,272
2024-07-03 14:21:19,91,72,269
2024-07-03 14:21:20,91,71,272
2024-07-03 14:21:21,91,72,274
2024-07-03 14:21:22,90,71,274
2024-07-03 14:21:23,91,72,272
2024-07-03 14:21:24,91,72,272
2024-07-03 14:21:25,90,71,274
2024-07-03 14:21:26,91,71,274
2024-07-03 14:21:27,91,72,274
2024-07-03 14:21:28,91,72,274
2024-07-03 14:21:29,91,72,272
2024-07-03 14:21:30,91,72,269
2024-07-03 14:21:31,90,71,272
2024-07-03 14:21:32,91,72,272
2024-07-03 14:21:33,91,71,272
2024-07-03 14:21:34,91,72,274
2024-07-03 14:21:35,90,71,272
2024-07-03 14:21:36,91,71,272
2024-07-03 14:21:37,91,71,272
2024-07-03 14:21:38,90,71,269
2024-07-03 14:21:39,90,71,269
2024-07-03 14:21:40,90,71,272
2024-07-03 14:21:41,90,70,274
2024-07-03 14:21:42,90,71,274
2024-07-03 14:21:43,90,70,274
2024-07-03 14:21:44,90,70,272
2024-07-03 14:21:45,90,71,272
2024-07-03 14:21:46,90,70,274
2024-07-03 14:21:47,90,71,274
2024-07-03 14:21:48,90,71,272
2024-07-03 14:21:49,90,71,274
2024-07-03 14:21:50,90,71,274
2024-07-03 14:21:51,90,71,274
2024-07-03 14:21:52,90,70,272
2024-07-03 14:21:53,89,70,272
2024-07-03 14:21:54,89,70,274
2024-07-03 14:21:55,90,70,272
2024-07-03 14:21:56,89,70,272
2024-07-03 14:21:57,89,70,272
2024-07-03 14:21:58,89,70,272
2024-07-03 14:21:59,89,70,274
2024-07-03 14:22:00,89,70,272
2024-07-03 14:22:01,89,70,272
2024-07-03 14:22:02,90,71,274
2024-07-03 14:22:03,90,71,272
2024-07-03 14:22:04,90,71,272
2024-07-03 14:22:05,90,71,272
2024-07-03 14:22:06,90,71,272
2024-07-03 14:22:07,90,71,272
2024-07-03 14:22:08,90,71,272
2024-07-03 14:22:09,90,71,274
2024-07-03 14:22:10,90,71,274
2024-07-03 14:22:11,90,71,274
2024-07-03 14:22:12,90,71,272
2024-07-03 14:22:13,90,71,274
2024-07-03 14:22:14,90,70,274
2024-07-03 14:22:15,90,71,274
2024-07-03 14:22:16,90,71,274
2024-07-03 14:22:17,90,71,274
2024-07-03 14:22:18,91,72,274
2024-07-03 14:22:19,91,72,274
2024-07-03 14:22:20,91,72,274
2024-07-03 14:22:21,91,72,274
2024-07-03 14:22:22,92,73,274
2024-07-03 14:22:23,91,72,274
2024-07-03 14:22:24,91,72,272
2024-07-03 14:22:25,91,72,274
2024-07-03 14:22:26,91,72,274
2024-07-03 14:22:27,90,72,274
2024-07-03 14:22:28,90,71,274
2024-07-03 14:22:29,90,71,274
2024-07-03 14:22:30,90,71,274
2024-07-03 14:22:31,90,71,274
2024-07-03 14:22:32,90,70,274
2024-07-03 14:22:33,90,70,274
2024-07-03 14:22:34,90,70,274
2024-07-03 14:22:35,90,70,274
2024-07-03 14:22:36,90,70,274
2024-07-03 14:22:37,89,70,274
2024-07-03 14:22:38,89,70,274
2024-07-03 14:22:39,90,70,272
2024-07-03 14:22:40,89,70,274
2024-07-03 14:22:41,89,70,274
2024-07-03 14:22:42,88,69,274
2024-07-03 14:22:43,88,69,274
2024-07-03 14:22:44,88,69,272
2024-07-03 14:22:45,88,69,274
2024-07-03 14:22:46,88,69,272
2024-07-03 14:22:47,88,69,274
2024-07-03 14:22:48,88,68,274
2024-07-03 14:22:49,88,69,272
2024-07-03 14:22:50,88,68,274
2024-07-03 14:22:51,88,68,272
2024-07-03 14:22:52,87,68,274
2024-07-03 14:22:53,88,68,274
2024-07-03 14:22:54,87,68,274
2024-07-03 14:22:55,88,68,272
2024-07-03 14:22:56,88,68,272
2024-07-03 14:22:57,87,68,272
2024-07-03 14:22:58,88,68,274
2024-07-03 14:22:59,88,68,274
2024-07-03 14:23:00,88,68,274
2024-07-03 14:23:01,88,69,274
2024-07-03 14:23:02,89,70,274
2024-07-03 14:23:03,89,70,274
2024-07-03 14:23:04,89,70,274
2024-07-03 14:23:05,89,70,274
2024-07-03 14:23:06,89,70,274
2024-07-03 14:23:07,90,70,274
2024-07-03 14:23:08,90,71,274
2024-07-03 14:23:09,90,71,274
2024-07-03 14:23:10,90,71,274
2024-07-03 14:23:11,90,71,274
2024-07-03 14:23:12,90,71,274
2024-07-03 14:23:13,90,71,274
2024-07-03 14:23:14,91,71,274
2024-07-03 14:23:15,90,71,274
2024-07-03 14:23:16,90,71,274
2024-07-03 14:23:17,90,71,274
2024-07-03 14:23:18,90,71,274
2024-07-03 14:23:19,90,71,274
2024-07-03 14:23:20,90,71,274
2024-07-03 14:23:21,90,71,274
2024-07-03 14:23:22,90,71,274
2024-07-03 14:23:23,90,70,274
2024-07-03 14:23:24,90,71,274
2024-07-03 14:23:25,91,71,274
2024-07-03 14:23:26,91,71,274
2024-07-03 14:23:27,91,71,274
2024-07-03 14:23:28,90,71,274
2024-07-03 14:23:29,90,71,274
2024-07-03 14:23:30,90,71,274
